County Code, County Name, Precinct Code, Precinct Name, Polling Location, Polling Location Address,Overflow,
15,COLLETON,33,Williams,Marion Baptist Church,1810 George Warren Dr Williams  SC 29493,,
15,COLLETON,34,Wolfe Creek,Fire & Rescue Station #26,2970 Mount Carmel Rd Walterboro  SC 29488,,
16,DARLINGTON,1,Antioch,Antioch Recreation Center,2462 Antioch Road Hartsville  SC 29550,,
16,DARLINGTON,2,Auburn,Centerville Fire Station,2380 N Center Rd Hartsville  SC 29550,,
16,DARLINGTON,999,Barrier Free,Reg. And Elections Office,131 Cashua St Darlington  SC 295323222,,
16,DARLINGTON,3,Bethel,Bethel United Meth Church,2423 Bethel Road Hartsville  SC 29550,,
16,DARLINGTON,4,Black Creek-Clyde,Lake Robinson Rescue Sqd,2364 West Old Camden Road Hartsville  SC 29550,,
16,DARLINGTON,5,Burnt Branch,Hartsville Middle School,1427 Fourteenth St Hartsville  SC 29550,,
16,DARLINGTON,7,Darlington No. 1,Trinity United Methodist Church,126 Pearl St Darlington  SC 29532,,
16,DARLINGTON,8,Darlington No. 2,Pate Elementary School,1010 Indian Branch Rd Darlington  SC 29532,,
16,DARLINGTON,38,Darlington No. 3,High School Ninth Grade Bldg,501 Spring St Darlington  SC 29532,,
16,DARLINGTON,10,Darlington No. 4,Cain Elementary School,607 First St Darlington  SC 29532,,
16,DARLINGTON,11,Darlington No. 5,Mayo High School Gym,405 Chestnut St Darlington  SC 29532,,
16,DARLINGTON,40,Darlington No. 6,Brunson Dargan Elem. Sch.,400 Wells Street Darlington  SC 29532,,
16,DARLINGTON,12,Dovesville,Dovesville Fire Station,511 Mont Clare Road Darlington  SC 29540,,
16,DARLINGTON,13,Hartsville No. 1,First Presbyterian Church,213 W Home Ave Hartsville  SC 29550,,
16,DARLINGTON,16,Hartsville No. 4,Outreach Center,404 S Fourth St Hartsville  SC 29550,,
16,DARLINGTON,17,Hartsville No. 5,T B Thomas Sports Center,701 W Washington St Hartsville  SC 29550,,
16,DARLINGTON,18,Hartsville No. 6,Jerusalem Baptist Church,301 S Sixth St Hartsville  SC 29550,,
16,DARLINGTON,19,Hartsville No. 7,Hartsville Skating Arena,301 S Marquis Hwy Hartsville  SC 29550,,
16,DARLINGTON,20,Hartsville No. 8,North Hartsville Elem Sch,110 School Drive Hartsville  SC 29550,,
16,DARLINGTON,41,Hartsville No. 9,American Legion Hut,105 Society Ave Hartsville  SC 29550,,
16,DARLINGTON,21,High Hill,S Darlington Fire Station,4793 Hoffmeyer Road Darlington  SC 29532,,
16,DARLINGTON,22,Indian Branch,Indian Branch Community Center,2070 Indian Branch Rd Darlington  SC 29532,,
16,DARLINGTON,23,Kelleytown,West Hartsville Elem Schl,214 Clyde Road Hartsville  SC 29550,,
16,DARLINGTON,24,Lake Swamp,Lake Swamp Fire Station,6140 Oates Highway Timmonsville  SC 29161,,
16,DARLINGTON,25,Lamar No. 1,Lamar Town Hall,117 West Main Street Lamar  SC 29069,,
16,DARLINGTON,26,Lamar No. 2,Lamar High School,216 North Darlington Avenue Lamar  SC 29069,,
16,DARLINGTON,27,Lydia,Lydia Community Center,5069 Indian Branch Rd Lamar  SC 29069,,
16,DARLINGTON,28,Mechanicsville,Mechanicsville Fire Dept,1932 Cashua Ferry Road Darlington  SC 29532,,
16,DARLINGTON,31,New Market,Pond Hollow Fire Station,2225 Ruby Rd Hartsville  SC 29550,,
16,DARLINGTON,32,Oates,St. Johns United Meth Ch,214 West Seven Pines Street Lamar  SC 29069,,
16,DARLINGTON,33,Palmetto,Palmetto Fire Department,1304 East McIver Road Darlington  SC 29532,,
16,DARLINGTON,36,Society Hill,Society Hill Town Hall,280 South Main Street Society Hill  SC 29593,,
16,DARLINGTON,37,Swift Creek,Swift Creek Fire Dept.,137 North Center Road Hartsville  SC 29550,,
17,DILLON,999,Barrier Free,Voter Registration Office,305 W Hampton St Dillon  SC 29536,,
17,DILLON,10,Bermuda,Lee Causey's Store,437 Bermuda Rd Dillon  SC 29536,,
17,DILLON,14,Carolina,Carolina Fellowship Bld.,4114 McInnis Loop Little Rock  SC 29567,,
17,DILLON,1,East Dillon,East Elem. School,901 E. Harrison St Dillon  SC 29536,,
17,DILLON,19,Floydale,Fire Department,2944 Burke Rd Dillon  SC 29536,,
17,DILLON,20,Fork,Old School House,3811 Highway 41 S Fork  SC 29543,,
17,DILLON,12,Hamer,Hamer Cannan School,428 Elkins Rd Hamer  SC 29547,,
17,DILLON,7,Kemper,Dillon County Fire Department, Station 3,2203 Highway 41 S Lake View  SC 29563,
17,DILLON,6,Lake View,Lakeview Community Center,106 Richard Temple Blvd Lake View  SC 29563,,
17,DILLON,4,Latta,Latta Art Center,107 N W Railroad Ave Latta  SC 29565,,
17,DILLON,15,Little Rock,Little Rock School,2326 Worship St Little Rock  SC 29567,,
17,DILLON,18,Manning,New Memorial Temple Fellowship Hall,2061 Highway 301 S Dillon  SC 29536,,
17,DILLON,16,Minturn,Minturn Community Center,1832 Minturn Rd Dillon  SC 29536,,
17,DILLON,9,Mt. Calvary,American Legion Hall,2014 Highway 9 E Dillon  SC 29536,,
17,DILLON,5,New Holly,County Fire Dept #6,3418 Highway 34 W Latta  SC 29565,,
17,DILLON,17,Oak Grove,Fire Department #9,1723 Highway 38 W Latta  SC 29565,,
17,DILLON,13,Oakland,Oakland Community Center,2034 Oakland Rd Hamer  SC 29547,,
17,DILLON,8,Pleasant Hill,County Fire Dept #4,1624 Gaddys Mill Rd Hamer  SC 29547,,
17,DILLON,3,South Dillon,South Elementary School,900 Patriot St Dillon  SC 29536,,
17,DILLON,2,West Dillon,Rural Fire Dept.,201 W. Howard St Dillon  SC 29536,,
18,DORCHESTER,50,Archdale,Ft Dorchester High School,8500 Patriot Blvd N Charleston  SC 29420,,
18,DORCHESTER,81,Archdale 2,Ft Dorchester High School,8500 Patriot Blvd N Charleston  SC 29420,,
18,DORCHESTER,61,Ashborough East,Dorchester Presbyterian Church,10290 Dorchester Rd Summerville  SC 29485,,
18,DORCHESTER,82,Ashborough East 2,Dorchester Presbyterian Church,10290 Dorchester Rd Summerville  SC 29485,,
18,DORCHESTER,62,Ashborough West,First Emmanuel Baptist Church,10665 Dorchester Rd Summerville  SC 29485,,
18,DORCHESTER,83,Ashborough West 2,First Emmanuel Baptist Church,10665 Dorchester Rd Summerville  SC 29485,,
18,DORCHESTER,63,Ashley River,River Oaks Middle School,8642 River Oaks Dr N Charleston  SC 29420,,
18,DORCHESTER,66,Bacons Bridge,Beech Hill Elementary School,1001 Beech Hill Rd Summerville  SC 29485,,
18,DORCHESTER,105,Bacons Bridge 2,Beech Hill Elementary School,1001 Beech Hill Rd Summerville  SC 29485,,
18,DORCHESTER,999,Barrier Free,Voter Registration Office,201 Johnston St Saint George  SC 29477,,
18,DORCHESTER,41,Beech Hill,Beech Hill Elementary School,1001 Beech Hill Rd Summerville  SC 29485,,
18,DORCHESTER,84,Beech Hill 2,Beech Hill Elementary School,1001 Beech Hill Rd Summerville  SC 29485,,
18,DORCHESTER,67,Brandymill,Grace Lutheran Church,1600 Old Trolley Rd Summerville  SC 29485,,
18,DORCHESTER,85,Brandymill 2,Grace Lutheran Church,1600 Old Trolley Rd Summerville  SC 29485,,
18,DORCHESTER,68,Briarwood,Summerville Church Of Christ,413 Old Trolley Rd Summerville  SC 29485,,
18,DORCHESTER,86,Briarwood 2,Summerville Church Of Christ,413 Old Trolley Rd Summerville  SC 29485,,
18,DORCHESTER,87,Briarwood 3,Summerville Church Of Christ,413 Old Trolley Rd Summerville  SC 29485,,
18,DORCHESTER,69,Butternut,Reeves Elementary School,1003 Dubose School Rd Summerville  SC 29483,,
18,DORCHESTER,48,Carolina,Summerville Senior Center,312 N Laurel St Summerville  SC 29483,,
18,DORCHESTER,70,Central,Knightsville United Methodist,1505 Central Ave Summerville  SC 29483,,
18,DORCHESTER,88,Central 2,Knightsville United Methodist,1505 Central Ave Summerville  SC 29483,,
18,DORCHESTER,44,Clemson,DuBose Middle School,1005 Dubose School Rd Summerville  SC 29483,,
18,DORCHESTER,89,Clemson 2,DuBose Middle School,1005 Dubose School Rd Summerville  SC 29483,,
18,DORCHESTER,90,Clemson 3,DuBose Middle School,1005 Dubose School Rd Summerville  SC 29483,,
18,DORCHESTER,38,Coastal,Coastal Center,9995 Miles Jamison Rd Ladson  SC 29456,,
18,DORCHESTER,79,Coastal 2,Coastal Center,9995 Miles Jamison Rd Ladson  SC 29456,,
18,DORCHESTER,80,Coastal 3,Coastal Center,9995 Miles Jamison Rd Ladson  SC 29456,,
18,DORCHESTER,71,Coosaw,Ft Dorchester Elementary School,5201 Old Glory Ln Summerville  SC 29485,,
18,DORCHESTER,91,Coosaw 2,Ft Dorchester Elementary School,5201 Old Glory Ln Summerville  SC 29485,,
18,DORCHESTER,106,Coosaw 3,Ft Dorchester Elementary School,5201 Old Glory Ln Summerville  SC 29485,,
18,DORCHESTER,72,Cypress,Knightsville Elementary School,847 Orangeburg Rd Summerville  SC 29483,,
18,DORCHESTER,107,Cypress 2,Knightsville Elementary School,847 Orangeburg Rd Summerville  SC 29483,,
18,DORCHESTER,36,Delemars,Sand Hill Elementary School,324 Gnarly Oak Ln Summerville  SC 29485,,
18,DORCHESTER,49,Dorchester,Summerville Presbyterian Church,407 S Laurel St Summerville  SC 29483,,
18,DORCHESTER,92,Dorchester 2,Summerville Presbyterian Church,407 S Laurel St Summerville  SC 29483,,
18,DORCHESTER,42,Flowertown,Summerville High School,1101 Boone Hill Rd Summerville  SC 29483,,
18,DORCHESTER,93,Flowertown 2,Summerville High School,1101 Boone Hill Rd Summerville  SC 29483,,
18,DORCHESTER,108,Flowertown 3,Summerville High School,1101 Boone Hill Rd Summerville  SC 29483,,
18,DORCHESTER,31,Four Hole,Harleyville Elementary School,1650 E Main St Dorchester  SC 29437,,
18,DORCHESTER,45,Germantown,Summerville Presbyterian Church,407 S Laurel St Summerville  SC 29483,,
18,DORCHESTER,35,Givhans,Givhans Alternate Program,273 Highway 61 Ridgeville  SC 29472,,
18,DORCHESTER,94,Givhans 2,Givhans Alternate Program,273 Highway 61 Ridgeville  SC 29472,,
18,DORCHESTER,60,Greenhurst,Spann Elementary School,901 John McKissick Way Summerville  SC 29483,,
18,DORCHESTER,46,Greenwave,Summerville High School,1101 Boone Hill Rd Summerville  SC 29483,,
18,DORCHESTER,28,Grover,Grover Fire Dept,3336 Wire Rd St. George  SC 29477,,
18,DORCHESTER,30,Harleyville,Odyssey Educational Center,145 Hill St Harleyville  SC 29448,,
18,DORCHESTER,54,Indian Field,St George Middle School,600 Minus St St George  SC 29477,,
18,DORCHESTER,95,Indian Field 2,St George Middle School,600 Minus St St George  SC 29477,,
18,DORCHESTER,58,Irongate,Grace Lutheran Church,1600 Old Trolley Rd Summerville  SC 29485,,
18,DORCHESTER,96,Irongate 2,Grace Lutheran Church,1600 Old Trolley Rd Summerville  SC 29485,,
18,DORCHESTER,97,Irongate 3,Grace Lutheran Church,1600 Old Trolley Rd Summerville  SC 29485,,
18,DORCHESTER,73,King's Grant,Riverbluff Church,5421 River Bluff Pkwy North Charleston  SC 29420,,
18,DORCHESTER,98,King's Grant 2,Riverbluff Church,5421 River Bluff Pkwy North Charleston  SC 29420,,
18,DORCHESTER,43,Knightsville,Knightsville Elementary School,847 Orangeburg Rd Summerville  SC 29483,,
18,DORCHESTER,74,Lincoln,Windsor Hill Elementary School,8600 William Moultrie Dr North Charleston  SC 29420,,
18,DORCHESTER,75,Miles/Jamison,Coastal Center,9995 Miles Jamison Rd Ladson  SC 29456,,
18,DORCHESTER,47,Newington,Newington Elementary School,10 King Charles Cir Summerville  SC 29485,,
18,DORCHESTER,99,Newington 2,Newington Elementary School,10 King Charles Cir Summerville  SC 29485,,
18,DORCHESTER,56,North Summerville,Alston Middle School,500 Bryan St Summerville  SC 29483,,
18,DORCHESTER,100,North Summerville 2,Alston Middle School,500 Bryan St Summerville  SC 29483,,
18,DORCHESTER,76,Oakbrook,Oakbrook Middle School,286 Old Fort Rd Ladson  SC 29456,,
18,DORCHESTER,109,Oakbrook 2,Oakbrook Middle School,286 Old Fort Rd Ladson  SC 29456,,
18,DORCHESTER,77,Patriot,Ft Dorchester High School,8500 Patriot Blvd N Charleston  SC 29420,,
18,DORCHESTER,29,Reevesville,Reevesville Fire Dept,6800 Johnston Ave Reevesville  SC 29471,,
18,DORCHESTER,34,Ridgeville,Clay Hill Elementary School,387 S Railroad Ave Ridgeville  SC 29472,,
18,DORCHESTER,101,Ridgeville 2,Clay Hill Elementary School,387 S Railroad Ave Ridgeville  SC 29472,,
18,DORCHESTER,25,Rosinville,Indian Field Fire Dept,1504 W Main St Harleyville  SC 29448,,
18,DORCHESTER,33,Rosses,Dorchester Career School,507 Schoolhouse Rd Dorchester  SC 29437,,
18,DORCHESTER,37,Saul Dam,Beech Hill Elementary School,1001 Beech Hill Rd Summerville  SC 29485,,
18,DORCHESTER,78,Sawmill Branch,Flowertown Elementary School,20 King Charles Cir Summerville  SC 29485,,
18,DORCHESTER,55,Spann,Spann Elementary School,901 John McKissick Way Summerville  SC 29483,,
18,DORCHESTER,27,St. George No. 1,St George Senior Citizen Center,5361 E Jim Bilton Blvd St George  SC 29477,,
18,DORCHESTER,26,St. George No. 2,St George Civic Center,303 Ridge St Saint George  SC 29477,,
18,DORCHESTER,52,Stallsville,Stallsville Method Church,255 Stallsville Rd Summerville  SC 29485,,
18,DORCHESTER,40,Tranquil,Oakbrook Elementary School,306 Old Fort Rd Ladson  SC 29456,,
18,DORCHESTER,102,Tranquil 2,Oakbrook Elementary School,306 Old Fort Rd Ladson  SC 29456,,
18,DORCHESTER,104,Tranquil 3,Oakbrook Elementary School,306 Old Fort Rd Ladson  SC 29456,,
18,DORCHESTER,39,Trolley,Summerville Church Of Christ,413 Old Trolley Rd Summerville  SC 29485,,
18,DORCHESTER,57,Tupperway,Summerville High School,1101 Boone Hill Rd Summerville  SC 29483,,
18,DORCHESTER,103,Tupperway 2,Summerville High School,1101 Boone Hill Rd Summerville  SC 29483,,
18,DORCHESTER,64,Windsor,Windsor Hill Elementary School,8600 William Moultrie Dr North Charleston  SC 29420,,
18,DORCHESTER,110,Windsor 2,Windsor Hill Elementary School,8600 William Moultrie Dr North Charleston  SC 29420,,
19,EDGEFIELD,999,Barrier Free,Voter Registration Office,210 Penn St # STE1 Edgefield  SC 29824,,
19,EDGEFIELD,11,Brunson,China Grove Bapt Church Fellowship Hall,507 N Martintown Rd Edgefield  SC 29824,,
19,EDGEFIELD,1,Edgefield No. 1,Parker School,41 Crest Rd Edgefield  SC 29824,,
19,EDGEFIELD,2,Edgefield No. 2,American Legion Hall,314 Penn Street Edgefield  SC 29824,,
19,EDGEFIELD,9,Harmony,Strom Thurmond Hi Voc Bld,17 Parr Drive Johnston  SC 29832,,
19,EDGEFIELD,4,Johnston No. 1,American Legion Hut,99 Edisto St Johnston  SC 29832,,
19,EDGEFIELD,5,Johnston No. 2,Johnston Elementary Sch,514 Lee Street Johnston  SC 29832,,
19,EDGEFIELD,7,Merriwether No. 1,Merriwether Middle School-A,600 Murrah Rd North Augusta  SC 29860,,
19,EDGEFIELD,12,Merriwether No. 2,Merriwether Middle School-B,600 Murrah Rd North Augusta  SC 29860,,
19,EDGEFIELD,10,North Side,McKendree Life Center,565 US Highway 378 E Edgefield  SC 29824,,
19,EDGEFIELD,6,Trenton,Douglas School,215 Diggs Road Trenton  SC 29847,,
19,EDGEFIELD,13,Trenton 2,Science Building,  Bettis Academy Campus,76 Nicholson Rd Trenton  SC 29847,
19,EDGEFIELD,8,Westside,Colliers Community Center,3179 Martintown Rd Edgefield  SC 29824,,
20,FAIRFIELD,999,Barrier Free,Voter Registration Office,315 S Congress St Winnsboro  SC 29180,,
20,FAIRFIELD,1,Blackstock,Wood/blackstock Vol Fire,725 Blackstock Rd Blackstock  SC 29014,,
20,FAIRFIELD,2,Blairs,Blair Vol. Fire Dept,321 99 Rd Blair  SC 29015,,
20,FAIRFIELD,3,Centerville,Boykin's Garage,1087 Centerville Rd Ridgeway  SC 29130,,
20,FAIRFIELD,22,Dutchman Creek,Dutchman Creek Vol Fire,6 Dutchman Ln. Ridgeway  SC 29130,,
20,FAIRFIELD,4,Feasterville,Feasterville Fire Dept.,2785 Clowney Rd Blair  SC 29015,,
20,FAIRFIELD,6,Gladden Grove,Mitford Vol Fire Dept,70 Meeting St Great Falls  SC 29055,,
20,FAIRFIELD,5,Greenbrier,Greenbrier Vol Fire Dept,3025 State Hwy 269 Winnsboro  SC 29180,,
20,FAIRFIELD,9,Hickory Ridge,Blackjack Baptist Church,178 Reservoir Rd Winnsboro  SC 29180,,
20,FAIRFIELD,8,Horeb-Glenn,St Matthews Bapt. Church,3853 Estes Ln Winnsboro  SC 29180,,
20,FAIRFIELD,7,Jenkinsville,Jenkinsville Fire Dept.,7104 State Highway 215 S Jenkinsville  SC 29065,,
20,FAIRFIELD,10,Lebanon,Lebanon Vol Fire Dept,5364 Newberry Rd Winnsboro  SC 29180,,
20,FAIRFIELD,11,Mitford,Mitford Vol Fire Dept,70 Meeting St Great Falls  SC 29055,,
20,FAIRFIELD,12,Monticello,St Peter's Ame Church,4783 Clarks Bridge Rd Blair  SC 29015,,
20,FAIRFIELD,13,New Hope,Lebanon Vol Fire Dept,5364 Newberry Rd Winnsboro  SC 29180,,
20,FAIRFIELD,14,Ridgeway,Geiger Elementary Sch,300 Coleman St Ridgeway  SC 29180,,
20,FAIRFIELD,15,Simpson,St Mark Baptist Church,4118 State Hwy 34 E Ridgeway  SC 29130,,
20,FAIRFIELD,16,South Winnsboro,Community Vol Fire Dept,110 Winter St Winnsboro  SC 29180,,
20,FAIRFIELD,20,White Oak,White Oak Arp Church,284 Patrick Rd Winnsboro  SC 29180,,
20,FAIRFIELD,17,Winnsboro Mills,Community Vol Fire Dept,110 Winter St Winnsboro  SC 29180,,
20,FAIRFIELD,18,Winnsboro No. 1,Town Of Winns. Fire Dept,117 W. Washington St. Winnsboro  SC 29180,,
20,FAIRFIELD,19,Winnsboro No. 2,Town Clock,Washington/congress St Winnsboro  SC 29180,,
20,FAIRFIELD,21,Woodward,Wood/blackstock Vol Fire,725 Blackstock Rd Blackstock  SC 29014,,
21,FLORENCE,1,Back Swamp,Alfred Rush Academy BS,1201 E Ashby Rd Quinby  SC 29506,,
21,FLORENCE,999,Barrier Free,Voter Registration Office(Barrier Free),219 Third Loop Rd Florence  SC 29505,,
21,FLORENCE,2,Brookgreen,Brooks-McCall Park,2001 Mechanicsville Rd Florence  SC 29501,,
21,FLORENCE,3,Cartersville,Sardis-Timmonsville Fire Station #4,2100 W Smith St Timmonsville  SC 29161,,
21,FLORENCE,4,Claussen,Hopewell Presbyterian Church,5314 Old River Rd Florence  SC 29505,,
21,FLORENCE,5,Coles Crossroads,Leatherman Senior Citizen Center,600 Senior Way Florence  SC 29505,,
21,FLORENCE,6,Coward 1,JC Lynch Elementary School C1,124 Hicks Rd Coward  SC 29530,,
21,FLORENCE,7,Coward 2,JC Lynch Elementary School C2,124 Hicks Rd Coward  SC 29530,,
21,FLORENCE,8,Delmae 1,Delmae Elementary School,1211 S Cashua Dr Florence  SC 29501,,
21,FLORENCE,9,Delmae 2,Greek Orthodox Church,2990 S Cashua Dr Florence  SC 29501,,
21,FLORENCE,10,Ebenezer 1,Lambs Chapel Church,3514 Southborough Rd Florence  SC 29501,,
21,FLORENCE,11,Ebenezer 2,Ebenezer Baptist Church Youth Assembly,524 S Ebenezer Rd Florence  SC 29501,,
21,FLORENCE,12,Ebenezer 3,Sneed Middle School,1102 Ebenezer Rd Florence  SC 29501,,
21,FLORENCE,13,Effingham,Lynches River County Park,1110 Ben Gause Rd Coward  SC 29530,,
21,FLORENCE,14,Elim-Glenwood,Elim Baptist Church,1303 Olanta Hwy Effingham  SC 29541,,
21,FLORENCE,15,Evergreen,Howe Springs Fire Station #2,3706 Lebanon Rd Effingham  SC 29541,,
21,FLORENCE,16,Florence Ward 1,Mt Zion AME Church,1305 E Cheves St Florence  SC 29506,,
21,FLORENCE,26,Florence Ward 10,Williams Middle School,1119 N Irby Street Florence  SC 29501,,
21,FLORENCE,27,Florence Ward 11,Pearl Moore/Barnes St. Recreation Center,513 Barnes St Florence  SC 29501,,
21,FLORENCE,28,Florence Ward 12,The Florence Bible Chapel,1400 Second Loop Rd Florence  SC 29505,,
21,FLORENCE,29,Florence Ward 14,The Church At Sandhurst,1140 Third Loop Rd Florence  SC 29505,,
21,FLORENCE,30,Florence Ward 15,McLaurin Elementary School,1400 McMillian Ln Florence  SC 29506,,
21,FLORENCE,17,Florence Ward 2,Poynor Adult Education Center,301 S Dargan St Florence  SC 29501,,
21,FLORENCE,18,Florence Ward 3,Dr R N Beck Center F3,1001 W Sumter St Florence  SC 29501,,
21,FLORENCE,19,Florence Ward 4,Immanuel Baptist Church,306 Cherokee Rd Florence  SC 29501,,
21,FLORENCE,20,Florence Ward 5,Dr R N Beck Center F3,1001 W Sumter St Florence  SC 29501,,
21,FLORENCE,22,Florence Ward 6,Child Devel. Center(Old Royall Elem.),1400 Woods Rd Florence  SC 29501,,
21,FLORENCE,23,Florence Ward 7,Royall Elementary School,1101 Cheraw Dr Florence  SC 29501,,
21,FLORENCE,24,Florence Ward 8,Briggs Elementary School,1012 Congaree Dr Florence  SC 29501,,
21,FLORENCE,25,Florence Ward 9,The Boys & Girls Club,310 W Roughfork St Florence  SC 29506,,
21,FLORENCE,31,Friendfield,Hebron Baptist Church,8655 Francis Marion Rd Scranton  SC 29591,,
21,FLORENCE,32,Gilbert,Theodore Lester Elementary,3501 E Palmetto St Florence  SC 29506,,
21,FLORENCE,33,Greenwood,Howe Springs Fire Station #1,2229 E Howe Springs Rd Florence  SC 29505,,
21,FLORENCE,34,Hannah,Hannah-Salem-Friendfield Fire Station,630 W Highway 378 Pamplico  SC 29583,,
21,FLORENCE,35,High Hill,High Hill Church Of God,2211 N Old Georgetown Rd Coward  SC 29530,,
21,FLORENCE,36,Johnsonville,Johnsonville City Hall,111 W Broadway St Johnsonville  SC 29555,,
21,FLORENCE,37,Kingsburg-Stone,Kingsburg Masonic Lodge,1532 1/2 Kingsburg Hwy Johnsonville  SC 29555,,
21,FLORENCE,38,Lake City No. 1,Florence School District 3. Admin Bldg,125 S Blanding St Lake City  SC 29560,,
21,FLORENCE,39,Lake City No. 2,Main St Elementary Sch,318 Main St Lake City  SC 29560,,
21,FLORENCE,40,Lake City No. 3,J P Truluck Elem School,319 Carlisle St Lake City  SC 29560,,
21,FLORENCE,41,Lake City No. 4,Ron McNair Jr High School,311 Carver St Lake City  SC 29560,,
21,FLORENCE,42,Leo,South Lynches Fire Station #5,2266 N Camerontown Rd Lake City  SC 29560,,
21,FLORENCE,43,Mars Bluff No. 1,Wallace Gregg Elem Sch,515 Francis Marion Rd Florence  SC 29506,,
21,FLORENCE,44,Mars Bluff No. 2,Woodman Of The World Hall,5412 E Old Marion Hwy Florence  SC 29506,,
21,FLORENCE,45,McAllister Mill,McAllister Mill Road Fire Station,410 McAllister Mill Rd Scranton  SC 29591,,
21,FLORENCE,46,Mill Branch,Mill Branch AME Church,1917 N Old River Rd Pamplico  SC 29583,,
21,FLORENCE,47,Oak Grove-Sardis,Oak-Grove Sardis VFD(Howe Springs #5),3404 Olanta Hwy Timmonsville  SC 29161,,
21,FLORENCE,48,Olanta,Olanta Public Library,210 East Hampton Street Olanta  SC 29114,,
21,FLORENCE,49,Pamplico No. 1,Pamplico Public Library P1,100 E Main St Pamplico  SC 29583,,
21,FLORENCE,50,Pamplico No. 2,Pamplico Public Library P1,100 E Main St Pamplico  SC 29583,,
21,FLORENCE,51,Prospect,Prospect-Vox Fire St #2 P,341 S Fire Station Rd Johnsonville  SC 29555,,
21,FLORENCE,52,Quinby,Alfred Rush Academy BS,1201 E Ashby Rd Quinby  SC 29506,,
21,FLORENCE,53,Salem,Salem Free Will Baptist Church,2337 McAllister Mill Rd Scranton  SC 29591,,
